TransactionId,Timestamp,ItemName,Quantity,PricePaid,PaymentMethod,CustomerLoyaltyId
T10209,10:18,Tapal Danedar 900g,2,2700,Wallet,L7544
T10210,10:21,Dalda Cooking Oil 5L,3,6750,Cash,None
T10211,10:24,Tapal Danedar 900g,1,1350,Card,None
T10212,10:26,Yogurt Pack 1kg,3,900,Cash,None
T10213,10:28,Surf Excel 1kg,5,2300,Wallet,L6493
T10214,10:31,Yogurt Pack 1kg,6,1800,Cash,None
T10215,10:32,Yogurt Pack 1kg,7,2100,Cash,None
T10216,10:33,Surf Excel 1kg,9,4140,Cash,None
T10217,10:35,Tapal Danedar 900g,1,1350,Card,L3956
T10218,10:37,Surf Excel 1kg,3,1380,Card,L7372
T10219,10:38,Yogurt Pack 1kg,4,1200,Wallet,None
T10220,10:41,Surf Excel 1kg,8,3680,Wallet,None
T10221,10:42,Yogurt Pack 1kg,5,1500,Card,None
T10222,10:43,Tapal Danedar 900g,3,4050,Wallet,None
T10223,10:45,Tapal Danedar 900g,2,2700,Cash,None
T10224,10:48,Nestle Milkpak 1L,12,3600,Cash,L7915
T10225,10:50,Nestle Milkpak 1L,12,3600,Wallet,None
T10226,10:53,Nestle Milkpak 1L,11,3300,Cash,None
T10227,10:56,Surf Excel 1kg,2,920,Cash,None
T10228,10:59,Tapal Danedar 900g,3,4050,Card,L5210
T10229,11:01,Surf Excel 1kg,1,460,Card,None
T10230,11:03,Yogurt Pack 1kg,6,1800,Card,L3361
T10231,11:06,Nestle Milkpak 1L,12,3600,Cash,None
T10232,11:09,Yogurt Pack 1kg,6,1800,Card,None
T10233,11:12,Nestle Milkpak 1L,11,3300,Wallet,None
T10234,11:13,Surf Excel 1kg,5,2300,Wallet,None
T10235,11:16,Yogurt Pack 1kg,9,2700,Cash,None
T10236,11:19,Dalda Cooking Oil 5L,3,6750,Card,None
T10237,11:21,Tapal Danedar 900g,3,4050,Card,None
T10238,11:22,Tapal Danedar 900g,1,1350,Cash,None
T10239,11:25,Surf Excel 1kg,4,1840,Cash,L6002
T10240,11:26,Tapal Danedar 900g,2,2700,Card,L7262
T10241,11:29,Surf Excel 1kg,1,460,Wallet,None
T10242,11:31,Dalda Cooking Oil 5L,2,4500,Wallet,L6489
T10243,11:34,Yogurt Pack 1kg,5,1500,Cash,None
T10244,11:35,Nestle Milkpak 1L,11,3300,Cash,None
T10245,11:37,Surf Excel 1kg,10,4600,Wallet,None
T10246,11:39,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10247,11:41,Surf Excel 1kg,2,920,Wallet,None
T10248,11:44,Nestle Milkpak 1L,5,1500,Cash,None
T10249,11:47,Nestle Milkpak 1L,9,2700,Wallet,None
T10250,11:50,Tapal Danedar 900g,1,1350,Wallet,None
T10251,11:53,Tapal Danedar 900g,2,2700,Card,None
T10252,11:55,Nestle Milkpak 1L,11,3300,Cash,L8499
T10253,11:58,Yogurt Pack 1kg,3,900,Card,L9073
T10254,12:01,Yogurt Pack 1kg,8,2400,Wallet,L7372
T10255,12:03,Dalda Cooking Oil 5L,2,4500,Card,L2055
T10256,12:06,Tapal Danedar 900g,3,4050,Wallet,None
T10257,12:07,Nestle Milkpak 1L,8,2400,Card,None
T10258,12:09,Nestle Milkpak 1L,12,3600,Card,None
T10259,12:10,Nestle Milkpak 1L,11,3300,Wallet,L6988
T10260,12:12,Tapal Danedar 900g,3,4050,Cash,L9073
T10261,12:13,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10262,12:16,Yogurt Pack 1kg,12,3600,Wallet,None
T10263,12:17,Surf Excel 1kg,10,4600,Cash,None
T10264,12:19,Nestle Milkpak 1L,6,1800,Cash,None
T10265,12:21,Tapal Danedar 900g,2,2700,Cash,L6489
T10266,12:24,Yogurt Pack 1kg,8,2400,Wallet,L2055
T10267,12:25,Tapal Danedar 900g,1,1350,Card,L7372
T10268,12:26,Yogurt Pack 1kg,6,1800,Wallet,None
T10269,12:29,Nestle Milkpak 1L,10,3000,Card,L4743
T10270,12:30,Dalda Cooking Oil 5L,1,2250,Wallet,L6988
T10271,12:32,Surf Excel 1kg,1,460,Wallet,None
T10272,12:35,Dalda Cooking Oil 5L,3,6750,Wallet,None
T10273,12:38,Yogurt Pack 1kg,5,1500,Wallet,None
T10274,12:40,Dalda Cooking Oil 5L,3,6750,Card,None
T10275,12:42,Nestle Milkpak 1L,4,1200,Wallet,None
T10276,12:44,Surf Excel 1kg,7,3220,Cash,L5210
T10277,12:45,Tapal Danedar 900g,1,1350,Cash,L7372
T10278,12:48,Surf Excel 1kg,7,3220,Card,None
T10279,12:51,Dalda Cooking Oil 5L,2,4500,Cash,None
T10280,12:54,Surf Excel 1kg,4,1840,Cash,None
T10281,12:56,Tapal Danedar 900g,1,1350,Wallet,None
T10282,12:58,Surf Excel 1kg,5,2300,Cash,L9205
T10283,13:00,Tapal Danedar 900g,2,2700,Cash,L7262
T10284,13:01,Yogurt Pack 1kg,12,3600,Card,L8499
T10285,13:03,Surf Excel 1kg,6,2760,Card,None
T10286,13:05,Nestle Milkpak 1L,4,1200,Card,None
T10287,13:08,Tapal Danedar 900g,3,4050,Wallet,None
T10288,13:09,Yogurt Pack 1kg,7,2100,Card,None
T10289,13:11,Surf Excel 1kg,10,4600,Card,L7372
T10290,13:13,Dalda Cooking Oil 5L,3,6750,Cash,L6649
T10291,13:15,Nestle Milkpak 1L,11,3300,Card,None
T10292,13:17,Nestle Milkpak 1L,10,3000,Card,L9073
T10293,13:19,Nestle Milkpak 1L,7,2100,Cash,None
T10294,13:20,Surf Excel 1kg,2,920,Wallet,L6493
T10295,13:22,Nestle Milkpak 1L,8,2400,Card,None
T10296,13:25,Surf Excel 1kg,9,4140,Cash,None
T10297,13:26,Nestle Milkpak 1L,8,2400,Cash,L7372
T10298,13:28,Nestle Milkpak 1L,6,1800,Wallet,None
T10299,13:29,Surf Excel 1kg,3,1380,Card,None
T10300,13:30,Surf Excel 1kg,3,1380,Cash,L3956
T10301,13:32,Tapal Danedar 900g,1,1350,Wallet,L7372
T10302,13:33,Nestle Milkpak 1L,5,1500,Card,None
T10303,13:34,Yogurt Pack 1kg,5,1500,Wallet,L5210
T10304,13:35,Nestle Milkpak 1L,10,3000,Card,None
T10305,13:37,Tapal Danedar 900g,2,2700,Cash,None
T10306,13:40,Surf Excel 1kg,6,2760,Cash,None
T10307,13:43,Yogurt Pack 1kg,7,2100,Wallet,None
T10308,13:45,Dalda Cooking Oil 5L,3,6750,Wallet,None
T10309,13:48,Surf Excel 1kg,5,2300,Card,None
T10310,13:51,Tapal Danedar 900g,3,4050,Wallet,L7544
T10311,13:54,Yogurt Pack 1kg,5,1500,Card,L5976
T10312,13:56,Surf Excel 1kg,10,4600,Card,L3956
T10313,13:57,Yogurt Pack 1kg,11,3300,Wallet,None
T10314,13:59,Surf Excel 1kg,6,2760,Card,None
T10315,14:00,Dalda Cooking Oil 5L,2,4500,Cash,L4743
T10316,14:02,Tapal Danedar 900g,2,2700,Card,L3956
T10317,14:05,Dalda Cooking Oil 5L,2,4500,Card,None
T10318,14:06,Dalda Cooking Oil 5L,3,6750,Card,None
T10319,14:07,Tapal Danedar 900g,3,4050,Wallet,L6988
T10320,14:10,Tapal Danedar 900g,3,4050,Card,None
T10321,14:12,Dalda Cooking Oil 5L,1,2250,Card,None
T10322,14:13,Yogurt Pack 1kg,6,1800,Card,None
T10323,14:16,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10324,14:17,Yogurt Pack 1kg,4,1200,Card,None
T10325,14:19,Dalda Cooking Oil 5L,2,4500,Cash,L3924
T10326,14:20,Surf Excel 1kg,3,1380,Cash,L8499
T10327,14:23,Yogurt Pack 1kg,10,3000,Wallet,L7544
T10328,14:26,Surf Excel 1kg,5,2300,Cash,None
T10329,14:29,Tapal Danedar 900g,2,2700,Cash,None
T10330,14:32,Nestle Milkpak 1L,12,3600,Card,L6988
T10331,14:35,Surf Excel 1kg,1,460,Card,L7544
T10332,14:37,Tapal Danedar 900g,3,4050,Wallet,None
T10333,14:38,Dalda Cooking Oil 5L,1,2250,Cash,None
T10334,14:40,Nestle Milkpak 1L,10,3000,Wallet,None
T10335,14:41,Tapal Danedar 900g,2,2700,Cash,None
T10336,14:43,Surf Excel 1kg,8,3680,Wallet,L6493
T10337,14:46,Nestle Milkpak 1L,8,2400,Cash,None
T10338,14:47,Tapal Danedar 900g,2,2700,Card,L8499
T10339,14:49,Nestle Milkpak 1L,12,3600,Card,None
T10340,14:51,Nestle Milkpak 1L,7,2100,Wallet,None
T10341,14:54,Nestle Milkpak 1L,9,2700,Cash,L6988
T10342,14:55,Dalda Cooking Oil 5L,3,6750,Card,L3924
T10343,14:58,Surf Excel 1kg,6,2760,Card,L7915
T10344,14:59,Nestle Milkpak 1L,7,2100,Cash,None
T10345,15:00,Yogurt Pack 1kg,11,3300,Cash,None
T10346,15:03,Tapal Danedar 900g,2,2700,Wallet,L8499
T10347,15:05,Surf Excel 1kg,5,2300,Cash,L6649
T10348,15:06,Dalda Cooking Oil 5L,3,6750,Cash,L9205
T10349,15:08,Yogurt Pack 1kg,10,3000,Card,L6002
T10350,15:11,Nestle Milkpak 1L,9,2700,Wallet,L3361
T10351,15:13,Surf Excel 1kg,3,1380,Cash,L7262
T10352,15:15,Nestle Milkpak 1L,8,2400,Card,None
T10353,15:18,Surf Excel 1kg,7,3220,Card,L5210
T10354,15:19,Surf Excel 1kg,9,4140,Card,L8499
T10355,15:21,Yogurt Pack 1kg,3,900,Card,None
T10356,15:23,Tapal Danedar 900g,1,1350,Cash,None
T10357,15:26,Tapal Danedar 900g,2,2700,Cash,L9073
T10358,15:28,Nestle Milkpak 1L,5,1500,Card,None
T10359,15:30,Yogurt Pack 1kg,5,1500,Cash,L6493
T10360,15:32,Surf Excel 1kg,5,2300,Cash,None
T10361,15:35,Dalda Cooking Oil 5L,3,6750,Wallet,L3924
T10362,15:37,Yogurt Pack 1kg,12,3600,Wallet,None
T10363,15:39,Surf Excel 1kg,6,2760,Wallet,None
T10364,15:40,Tapal Danedar 900g,2,2700,Wallet,L3956
T10365,15:41,Surf Excel 1kg,3,1380,Cash,L7262
T10366,15:42,Yogurt Pack 1kg,7,2100,Card,None
T10367,15:45,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10368,15:48,Dalda Cooking Oil 5L,3,6750,Wallet,None
T10369,15:50,Dalda Cooking Oil 5L,2,4500,Cash,None
T10370,15:53,Surf Excel 1kg,4,1840,Card,L7915
T10371,15:54,Tapal Danedar 900g,1,1350,Cash,None
T10372,15:55,Tapal Danedar 900g,3,4050,Wallet,None
T10373,15:58,Surf Excel 1kg,10,4600,Card,None
T10374,15:59,Yogurt Pack 1kg,8,2400,Cash,L6988
T10375,16:01,Surf Excel 1kg,4,1840,Card,None
T10376,16:02,Tapal Danedar 900g,3,4050,Wallet,None
T10377,16:04,Surf Excel 1kg,1,460,Wallet,None
T10378,16:06,Surf Excel 1kg,6,2760,Cash,L6489
T10379,16:07,Tapal Danedar 900g,2,2700,Wallet,L6493
T10380,16:08,Nestle Milkpak 1L,4,1200,Cash,None
T10381,16:10,Surf Excel 1kg,1,460,Card,None
T10382,16:13,Yogurt Pack 1kg,4,1200,Cash,L9073
T10383,16:15,Dalda Cooking Oil 5L,3,6750,Cash,L6649
T10384,16:16,Dalda Cooking Oil 5L,1,2250,Cash,None
T10385,16:19,Tapal Danedar 900g,3,4050,Cash,L3924
T10386,16:21,Yogurt Pack 1kg,11,3300,Cash,None
T10387,16:24,Tapal Danedar 900g,2,2700,Card,None
T10388,16:26,Surf Excel 1kg,4,1840,Card,L3956
T10389,16:28,Dalda Cooking Oil 5L,1,2250,Cash,L7372
T10390,16:30,Tapal Danedar 900g,2,2700,Cash,L9073
T10391,16:32,Nestle Milkpak 1L,8,2400,Wallet,None
T10392,16:35,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10393,16:37,Yogurt Pack 1kg,5,1500,Card,None
T10394,16:39,Surf Excel 1kg,10,4600,Card,None
T10395,16:40,Nestle Milkpak 1L,12,3600,Card,L6649
T10396,16:41,Yogurt Pack 1kg,9,2700,Cash,None
T10397,16:43,Dalda Cooking Oil 5L,1,2250,Cash,None
T10398,16:44,Tapal Danedar 900g,3,4050,Wallet,None
T10399,16:45,Tapal Danedar 900g,2,2700,Cash,L4743
T10400,16:47,Tapal Danedar 900g,3,4050,Card,None
T10401,16:49,Surf Excel 1kg,10,4600,Wallet,None
T10402,16:52,Nestle Milkpak 1L,11,3300,Card,L6002
T10403,16:53,Dalda Cooking Oil 5L,3,6750,Card,L8499
T10404,16:56,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10405,16:58,Surf Excel 1kg,1,460,Card,None
T10406,17:00,Nestle Milkpak 1L,3,900,Wallet,None
T10407,17:02,Yogurt Pack 1kg,8,2400,Cash,L6493
T10408,17:05,Nestle Milkpak 1L,4,1200,Wallet,L3361
T10409,17:06,Yogurt Pack 1kg,11,3300,Wallet,None
T10410,17:07,Yogurt Pack 1kg,11,3300,Card,L7544
T10411,17:08,Nestle Milkpak 1L,7,2100,Cash,L3956
T10412,17:09,Yogurt Pack 1kg,9,2700,Card,None
T10413,17:11,Nestle Milkpak 1L,12,3600,Wallet,L9073
T10414,17:13,Nestle Milkpak 1L,12,3600,Wallet,None
T10415,17:15,Tapal Danedar 900g,3,4050,Wallet,None
T10416,17:16,Dalda Cooking Oil 5L,1,2250,Card,None
T10417,17:18,Yogurt Pack 1kg,9,2700,Cash,None
T10418,17:19,Surf Excel 1kg,4,1840,Wallet,None
T10419,17:20,Nestle Milkpak 1L,12,3600,Cash,None
T10420,17:23,Dalda Cooking Oil 5L,3,6750,Card,None
T10421,17:25,Tapal Danedar 900g,3,4050,Cash,None
T10422,17:27,Tapal Danedar 900g,3,4050,Wallet,None
T10423,17:29,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10424,17:30,Dalda Cooking Oil 5L,3,6750,Card,L7915
T10425,17:33,Nestle Milkpak 1L,5,1500,Card,None
T10426,17:34,Yogurt Pack 1kg,7,2100,Card,None
T10427,17:36,Surf Excel 1kg,8,3680,Wallet,None
T10428,17:39,Yogurt Pack 1kg,8,2400,Card,L8499
T10429,17:42,Tapal Danedar 900g,1,1350,Card,L3361
T10430,17:45,Dalda Cooking Oil 5L,1,2250,Card,L8499
T10431,17:47,Yogurt Pack 1kg,6,1800,Cash,None
T10432,17:48,Dalda Cooking Oil 5L,3,6750,Wallet,L6493
T10433,17:49,Tapal Danedar 900g,3,4050,Cash,L5976
T10434,17:52,Surf Excel 1kg,9,4140,Wallet,L6002
T10435,17:53,Surf Excel 1kg,9,4140,Cash,None
T10436,17:55,Surf Excel 1kg,2,920,Wallet,L7262
T10437,17:57,Dalda Cooking Oil 5L,1,2250,Card,None
T10438,18:00,Tapal Danedar 900g,1,1350,Wallet,None
T10439,18:03,Dalda Cooking Oil 5L,2,4500,Cash,L6988
T10440,18:06,Dalda Cooking Oil 5L,1,2250,Card,None
T10441,18:07,Dalda Cooking Oil 5L,2,4500,Cash,L7544
T10442,18:10,Tapal Danedar 900g,2,2700,Cash,L6649
T10443,18:11,Tapal Danedar 900g,3,4050,Cash,L3956
T10444,18:12,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10445,18:15,Nestle Milkpak 1L,8,2400,Cash,None
T10446,18:17,Nestle Milkpak 1L,3,900,Cash,L9205
T10447,18:20,Nestle Milkpak 1L,5,1500,Wallet,None
T10448,18:22,Yogurt Pack 1kg,5,1500,Card,None
T10449,18:24,Dalda Cooking Oil 5L,1,2250,Cash,None
T10450,18:27,Surf Excel 1kg,9,4140,Card,L6493
T10451,18:30,Yogurt Pack 1kg,11,3300,Wallet,L6002
T10452,18:32,Nestle Milkpak 1L,9,2700,Wallet,None
T10453,18:35,Surf Excel 1kg,4,1840,Card,L6002
T10454,18:38,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10455,18:39,Nestle Milkpak 1L,5,1500,Wallet,L7544
T10456,18:41,Tapal Danedar 900g,2,2700,Cash,None
T10457,18:44,Dalda Cooking Oil 5L,3,6750,Cash,None
T10458,18:46,Surf Excel 1kg,6,2760,Wallet,L3924
T10459,18:47,Tapal Danedar 900g,2,2700,Wallet,None
T10460,18:48,Tapal Danedar 900g,2,2700,Cash,L3956
T10461,18:50,Nestle Milkpak 1L,7,2100,Card,None
T10462,18:51,Nestle Milkpak 1L,3,900,Wallet,None
T10463,18:53,Nestle Milkpak 1L,7,2100,Wallet,None
T10464,18:54,Surf Excel 1kg,4,1840,Card,L5976
T10465,18:57,Yogurt Pack 1kg,4,1200,Wallet,L6649
T10466,19:00,Nestle Milkpak 1L,8,2400,Cash,L4743
T10467,19:03,Nestle Milkpak 1L,11,3300,Card,L7372
T10468,19:04,Yogurt Pack 1kg,5,1500,Wallet,L6649
T10469,19:06,Surf Excel 1kg,8,3680,Card,L6493
T10470,19:09,Surf Excel 1kg,5,2300,Wallet,L2055
T10471,19:10,Yogurt Pack 1kg,6,1800,Cash,None
T10472,19:13,Nestle Milkpak 1L,9,2700,Cash,L3956
T10473,19:16,Surf Excel 1kg,5,2300,Wallet,None
T10474,19:19,Tapal Danedar 900g,2,2700,Cash,None
T10475,19:22,Surf Excel 1kg,8,3680,Cash,None
T10476,19:25,Surf Excel 1kg,10,4600,Card,None
T10477,19:26,Nestle Milkpak 1L,11,3300,Cash,L4743
T10478,19:27,Yogurt Pack 1kg,3,900,Wallet,None
T10479,19:30,Tapal Danedar 900g,3,4050,Wallet,None
T10480,19:31,Surf Excel 1kg,7,3220,Cash,None
T10481,19:33,Tapal Danedar 900g,3,4050,Card,L6002
T10482,19:36,Nestle Milkpak 1L,8,2400,Card,None
T10483,19:39,Surf Excel 1kg,4,1840,Card,None
T10484,19:41,Yogurt Pack 1kg,5,1500,Cash,None
T10485,19:44,Nestle Milkpak 1L,8,2400,Card,None
T10486,19:46,Nestle Milkpak 1L,8,2400,Cash,None
T10487,19:49,Surf Excel 1kg,6,2760,Card,None
T10488,19:52,Surf Excel 1kg,10,4600,Card,None
T10489,19:53,Dalda Cooking Oil 5L,1,2250,Cash,None
T10490,19:55,Dalda Cooking Oil 5L,2,4500,Cash,None
T10491,19:56,Nestle Milkpak 1L,5,1500,Card,L7544
T10492,19:58,Yogurt Pack 1kg,3,900,Card,L6988
T10493,20:01,Nestle Milkpak 1L,8,2400,Cash,None
T10494,20:02,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10495,20:03,Tapal Danedar 900g,3,4050,Card,None
T10496,20:05,Nestle Milkpak 1L,8,2400,Cash,L7915
T10497,20:08,Surf Excel 1kg,4,1840,Card,None
T10498,20:10,Surf Excel 1kg,5,2300,Card,None
T10499,20:13,Yogurt Pack 1kg,12,3600,Wallet,None
T10500,20:14,Surf Excel 1kg,7,3220,Cash,L7915
T10501,20:15,Tapal Danedar 900g,1,1350,Wallet,None
T10502,20:18,Dalda Cooking Oil 5L,2,4500,Card,L7915
T10503,20:19,Yogurt Pack 1kg,9,2700,Cash,L7544
T10504,20:20,Nestle Milkpak 1L,11,3300,Card,L8499
T10505,20:23,Nestle Milkpak 1L,12,3600,Wallet,L7544
T10506,20:26,Nestle Milkpak 1L,10,3000,Cash,L4743
T10507,20:29,Surf Excel 1kg,9,4140,Cash,None
T10508,20:31,Tapal Danedar 900g,2,2700,Wallet,L9073
T10509,20:32,Yogurt Pack 1kg,5,1500,Card,L4743
T10510,20:33,Dalda Cooking Oil 5L,3,6750,Card,None
T10511,20:34,Yogurt Pack 1kg,8,2400,Wallet,L7262
T10512,20:36,Dalda Cooking Oil 5L,3,6750,Cash,L9205
T10513,20:37,Nestle Milkpak 1L,6,1800,Wallet,None
T10514,20:39,Tapal Danedar 900g,2,2700,Card,None
T10515,20:42,Surf Excel 1kg,7,3220,Cash,None
T10516,20:43,Surf Excel 1kg,8,3680,Cash,L6988
T10517,20:46,Yogurt Pack 1kg,4,1200,Wallet,None
T10518,20:49,Dalda Cooking Oil 5L,2,4500,Card,L7544
T10519,20:50,Nestle Milkpak 1L,11,3300,Cash,None
T10520,20:52,Tapal Danedar 900g,2,2700,Card,None
T10521,20:55,Tapal Danedar 900g,1,1350,Wallet,L6493
T10522,20:56,Dalda Cooking Oil 5L,2,4500,Cash,None
T10523,20:58,Yogurt Pack 1kg,5,1500,Card,None
T10524,20:59,Nestle Milkpak 1L,12,3600,Card,None
T10525,21:02,Yogurt Pack 1kg,4,1200,Wallet,L7372
T10526,21:03,Yogurt Pack 1kg,7,2100,Cash,None
T10527,21:04,Yogurt Pack 1kg,7,2100,Cash,None
T10528,21:06,Surf Excel 1kg,3,1380,Wallet,None
T10529,21:07,Surf Excel 1kg,6,2760,Cash,None
T10530,21:08,Tapal Danedar 900g,1,1350,Wallet,L8910
T10531,21:09,Surf Excel 1kg,3,1380,Wallet,None
T10532,21:11,Tapal Danedar 900g,1,1350,Card,None
T10533,21:13,Tapal Danedar 900g,2,2700,Wallet,None
T10534,21:14,Tapal Danedar 900g,3,4050,Cash,None
T10535,21:17,Dalda Cooking Oil 5L,1,2250,Cash,None
T10536,21:19,Tapal Danedar 900g,2,2700,Card,None
T10537,21:22,Tapal Danedar 900g,3,4050,Wallet,L7372
T10538,21:25,Yogurt Pack 1kg,5,1500,Card,None
T10539,21:26,Dalda Cooking Oil 5L,1,2250,Card,None
T10540,21:27,Dalda Cooking Oil 5L,1,2250,Wallet,None
T10541,21:28,Yogurt Pack 1kg,12,3600,Cash,None
T10542,21:29,Dalda Cooking Oil 5L,2,4500,Card,L9073
T10543,21:32,Yogurt Pack 1kg,8,2400,Cash,L2055
T10544,21:34,Dalda Cooking Oil 5L,3,6750,Wallet,None
T10545,21:35,Yogurt Pack 1kg,11,3300,Card,None
T10546,21:38,Nestle Milkpak 1L,9,2700,Cash,None
T10547,21:41,Yogurt Pack 1kg,8,2400,Cash,L3924
T10548,21:43,Tapal Danedar 900g,3,4050,Card,L3956
T10549,21:45,Tapal Danedar 900g,2,2700,Wallet,L8499
T10550,21:47,Surf Excel 1kg,8,3680,Wallet,None
T10551,21:50,Yogurt Pack 1kg,10,3000,Cash,None
T10552,21:53,Tapal Danedar 900g,2,2700,Wallet,None
T10553,21:56,Tapal Danedar 900g,2,2700,Cash,None
T10554,21:58,Nestle Milkpak 1L,8,2400,Card,None
T10555,21:59,Tapal Danedar 900g,3,4050,Cash,None
T10556,22:02,Dalda Cooking Oil 5L,2,4500,Cash,None
T10557,22:04,Tapal Danedar 900g,1,1350,Card,None
T10558,22:07,Yogurt Pack 1kg,5,1500,Cash,L5210
T10559,22:10,Tapal Danedar 900g,2,2700,Card,L6493
T10560,22:13,Surf Excel 1kg,3,1380,Cash,None
T10561,22:14,Surf Excel 1kg,1,460,Cash,None
T10562,22:16,Tapal Danedar 900g,1,1350,Wallet,None
T10563,22:18,Nestle Milkpak 1L,12,3600,Card,None
T10564,22:21,Surf Excel 1kg,5,2300,Wallet,L7915
T10565,22:24,Surf Excel 1kg,10,4600,Wallet,L5976
T10566,22:26,Tapal Danedar 900g,2,2700,Cash,L6489
T10567,22:28,Dalda Cooking Oil 5L,3,6750,Card,L7262
T10568,22:29,Nestle Milkpak 1L,9,2700,Wallet,L6002
T10569,22:32,Tapal Danedar 900g,2,2700,Cash,None
T10570,22:34,Tapal Danedar 900g,2,2700,Wallet,None
T10571,22:37,Tapal Danedar 900g,1,1350,Wallet,L7915
T10572,22:39,Surf Excel 1kg,5,2300,Cash,None
T10573,22:41,Surf Excel 1kg,3,1380,Wallet,L7262
T10574,22:42,Nestle Milkpak 1L,12,3600,Wallet,L9205
T10575,22:45,Tapal Danedar 900g,3,4050,Card,None
T10576,22:48,Surf Excel 1kg,1,460,Card,L7372
T10577,22:49,Tapal Danedar 900g,3,4050,Cash,L4743
T10578,22:50,Surf Excel 1kg,10,4600,Card,L7544
T10579,22:53,Tapal Danedar 900g,2,2700,Cash,L4743
T10580,22:54,Nestle Milkpak 1L,4,1200,Cash,None
T10581,22:57,Surf Excel 1kg,1,460,Wallet,None
T10582,23:00,Dalda Cooking Oil 5L,1,2250,Wallet,L7372
T10583,08:01,Surf Excel 1kg,3,1380,Wallet,None
T10584,08:03,Nestle Milkpak 1L,6,1800,Wallet,L4743
T10585,08:04,Surf Excel 1kg,3,1380,Wallet,L5976
T10586,08:05,Nestle Milkpak 1L,8,2400,Card,L7915
T10587,08:06,Nestle Milkpak 1L,5,1500,Cash,None
T10588,08:09,Yogurt Pack 1kg,3,900,Card,L8910
T10589,08:11,Surf Excel 1kg,1,460,Wallet,None
T10590,08:13,Surf Excel 1kg,8,3680,Card,None
T10591,08:15,Tapal Danedar 900g,3,4050,Wallet,None
T10592,08:16,Nestle Milkpak 1L,11,3300,Card,None
T10593,08:19,Nestle Milkpak 1L,3,900,Cash,None
T10594,08:20,Yogurt Pack 1kg,10,3000,Card,None
T10595,08:23,Tapal Danedar 900g,2,2700,Cash,None
T10596,08:24,Surf Excel 1kg,1,460,Wallet,None
T10597,08:26,Nestle Milkpak 1L,5,1500,Cash,None
T10598,08:27,Nestle Milkpak 1L,10,3000,Card,None
T10599,08:30,Nestle Milkpak 1L,11,3300,Cash,None
T10600,08:32,Surf Excel 1kg,6,2760,Cash,L9205
T10601,08:33,Tapal Danedar 900g,2,2700,Card,L7915
T10602,08:35,Tapal Danedar 900g,1,1350,Card,None
T10603,08:36,Tapal Danedar 900g,3,4050,Card,None
T10604,08:37,Dalda Cooking Oil 5L,3,6750,Card,None
T10605,08:39,Surf Excel 1kg,10,4600,Card,None
T10606,08:40,Dalda Cooking Oil 5L,2,4500,Wallet,None
T10607,08:41,Tapal Danedar 900g,2,2700,Wallet,L9073
T10608,08:43,Nestle Milkpak 1L,6,1800,Card,None
T10609,08:44,Yogurt Pack 1kg,11,3300,Cash,L3924
T10610,08:46,Surf Excel 1kg,3,1380,Wallet,L3956
T10611,08:48,Nestle Milkpak 1L,9,2700,Cash,L6489
T10612,08:49,Surf Excel 1kg,3,1380,Cash,L3361
T10613,08:50,Nestle Milkpak 1L,9,2700,Card,None
T10614,08:52,Nestle Milkpak 1L,6,1800,Cash,None
T10615,08:53,Surf Excel 1kg,9,4140,Card,None
T10616,08:55,Yogurt Pack 1kg,8,2400,Wallet,L4743
T10617,08:56,Tapal Danedar 900g,1,1350,Card,None
T10618,08:57,Nestle Milkpak 1L,9,2700,Cash,None
T10619,09:00,Tapal Danedar 900g,3,4050,Card,None
T10620,09:03,Nestle Milkpak 1L,12,3600,Wallet,None
T10621,09:06,Nestle Milkpak 1L,7,2100,Wallet,None
T10622,09:09,Yogurt Pack 1kg,9,2700,Wallet,L5976
T10623,09:10,Nestle Milkpak 1L,3,900,Cash,L3361
T10624,09:12,Dalda Cooking Oil 5L,2,4500,Card,None
T10625,09:13,Nestle Milkpak 1L,10,3000,Cash,None
T10626,09:15,Nestle Milkpak 1L,9,2700,Cash,L2055
T10627,09:18,Nestle Milkpak 1L,4,1200,Card,None
T10628,09:19,Nestle Milkpak 1L,10,3000,Wallet,None
T10629,09:22,Yogurt Pack 1kg,4,1200,Wallet,L8499
T10630,09:23,Surf Excel 1kg,8,3680,Wallet,L3956
T10631,09:25,Surf Excel 1kg,5,2300,Cash,None
T10632,09:27,Yogurt Pack 1kg,3,900,Cash,L6649
T10633,09:30,Yogurt Pack 1kg,10,3000,Wallet,None
T10634,09:31,Nestle Milkpak 1L,8,2400,Card,None
T10635,09:33,Surf Excel 1kg,1,460,Cash,None
T10636,09:34,Nestle Milkpak 1L,6,1800,Cash,None
T10637,09:37,Surf Excel 1kg,10,4600,Wallet,L9073
T10638,09:40,Surf Excel 1kg,10,4600,Card,None
T10639,09:43,Yogurt Pack 1kg,3,900,Card,None
