TransactionId,Timestamp,ItemName,Quantity,PricePaid,PaymentMethod,CustomerLoyaltyId
T10379,00:21,Lipton Yellow Label 380g,1,680,Mobile Wallet,L6643
T10380,15:33,Surf Excel 1kg,2,920,Cash,L2133
T10380,15:33,Shan Biryani Masala 50g,2,180,Cash,L2133
T10380,15:33,Lux Soap 150g,2,260,Cash,L2133
T10381,21:00,Nestle Milkpak 1L,2,520,Card,L2813
T10381,21:00,Olper's Cream 200ml,1,180,Card,L2813
T10382,15:32,Surf Excel 1kg,1,460,Cash,L8143
T10382,15:32,Ariel Detergent 2kg,1,950,Cash,L8143
T10382,15:32,Lux Soap 150g,3,390,Cash,L8143
T10383,16:24,Lux Soap 150g,2,260,Cash,L1696
T10384,22:43,Nestle Milkpak 1L,6,1560,Mobile Wallet,None
T10384,22:43,Surf Excel 1kg,2,920,Mobile Wallet,None
T10385,05:39,Nestle Milkpak 1L,3,780,Cash,L6643
T10385,05:39,Lux Soap 150g,2,260,Cash,L6643
T10386,13:56,Surf Excel 1kg,1,460,Card,L3396
T10386,13:56,Ariel Detergent 2kg,1,950,Card,L3396
T10387,16:49,Nestle Milkpak 1L,2,520,Card,None
T10387,16:49,Dalda Cooking Oil 5L,1,2250,Card,None
T10388,21:25,Nestle Milkpak 1L,2,520,Mobile Wallet,None
T10388,21:25,Surf Excel 1kg,2,920,Mobile Wallet,None
T10388,21:25,Coca Cola 1.5L,1,150,Mobile Wallet,None
T10389,16:36,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L5225
T10389,16:36,Lipton Yellow Label 380g,1,680,Mobile Wallet,L5225
T10390,17:37,Olper's Cream 200ml,1,180,Cash,L4635
T10391,18:47,Nestle Milkpak 1L,1,260,Mobile Wallet,L9499
T10392,21:44,Ariel Detergent 2kg,2,1900,Mobile Wallet,L8280
T10392,21:44,Coca Cola 1.5L,1,150,Mobile Wallet,L8280
T10392,21:44,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L8280
T10393,09:44,Dalda Cooking Oil 5L,1,2250,Cash,L5710
T10393,09:44,Lipton Yellow Label 380g,2,1360,Cash,L5710
T10393,09:44,Olper's Cream 200ml,1,180,Cash,L5710
T10394,04:26,Nestle Milkpak 1L,1,260,Card,L1171
T10394,04:26,Olper's Cream 200ml,2,360,Card,L1171
T10395,05:37,Surf Excel 1kg,1,460,Mobile Wallet,L4169
T10395,05:37,Ariel Detergent 2kg,1,950,Mobile Wallet,L4169
T10396,11:59,Lux Soap 150g,1,130,Cash,L5039
T10397,13:42,Coca Cola 1.5L,1,150,Card,L9105
T10398,17:47,Surf Excel 1kg,1,460,Card,L8359
T10398,17:47,Ariel Detergent 2kg,1,950,Card,L8359
T10399,04:59,Dalda Cooking Oil 5L,1,2250,Cash,None
T10399,04:59,Lipton Yellow Label 380g,2,1360,Cash,None
T10400,09:57,Nestle Milkpak 1L,2,520,Mobile Wallet,L8688
T10400,09:57,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8688
T10401,19:13,Olper's Cream 200ml,2,360,Mobile Wallet,L8060
T10401,19:13,Coca Cola 1.5L,1,150,Mobile Wallet,L8060
T10401,19:13,Shan Biryani Masala 50g,2,180,Mobile Wallet,L8060
T10402,01:07,National Chilli Powder 200g,1,210,Mobile Wallet,L2458
T10403,17:03,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10403,17:03,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10404,20:15,Ariel Detergent 2kg,1,950,Cash,L5047
T10404,20:15,Dalda Cooking Oil 5L,2,4500,Cash,L5047
T10404,20:15,Olper's Cream 200ml,1,180,Cash,L5047
T10405,14:29,Dalda Cooking Oil 5L,1,2250,Card,L1532
T10405,14:29,Lipton Yellow Label 380g,1,680,Card,L1532
T10406,03:57,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10406,03:57,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10406,03:57,Surf Excel 1kg,1,460,Mobile Wallet,None
T10407,03:06,Surf Excel 1kg,1,460,Cash,L5913
T10407,03:06,Ariel Detergent 2kg,1,950,Cash,L5913
T10407,03:06,Lux Soap 150g,2,260,Cash,L5913
T10408,13:48,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L7475
T10408,13:48,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L7475
T10409,08:50,Surf Excel 1kg,1,460,Cash,L7829
T10409,08:50,Ariel Detergent 2kg,1,950,Cash,L7829
T10409,08:50,Lux Soap 150g,1,130,Cash,L7829
T10410,15:43,Dalda Cooking Oil 5L,1,2250,Card,None
T10410,15:43,Lipton Yellow Label 380g,1,680,Card,None
T10410,15:43,Lux Soap 150g,1,130,Card,None
T10411,22:38,Nestle Milkpak 1L,5,1300,Cash,None
T10411,22:38,Olper's Cream 200ml,1,180,Cash,None
T10412,03:25,Surf Excel 1kg,1,460,Mobile Wallet,L4877
T10412,03:25,Ariel Detergent 2kg,1,950,Mobile Wallet,L4877
T10412,03:25,Lux Soap 150g,1,130,Mobile Wallet,L4877
T10413,12:30,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10413,12:30,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10413,12:30,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10414,08:30,Surf Excel 1kg,2,920,Mobile Wallet,L6446
T10414,08:30,Ariel Detergent 2kg,1,950,Mobile Wallet,L6446
T10415,14:04,Lux Soap 150g,2,260,Mobile Wallet,None
T10416,00:44,Dalda Cooking Oil 5L,1,2250,Cash,L1342
T10416,00:44,Lipton Yellow Label 380g,2,1360,Cash,L1342
T10417,22:49,Nestle Milkpak 1L,1,260,Mobile Wallet,None
T10418,03:48,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L2588
T10418,03:48,Lipton Yellow Label 380g,1,680,Mobile Wallet,L2588
T10419,02:32,National Chilli Powder 200g,1,210,Card,None
T10420,01:50,Dalda Cooking Oil 5L,1,2250,Card,L5225
T10420,01:50,Lipton Yellow Label 380g,1,680,Card,L5225
T10421,20:35,National Chilli Powder 200g,2,420,Card,L7313
T10421,20:35,Shan Biryani Masala 50g,2,180,Card,L7313
T10422,11:04,Dalda Cooking Oil 5L,2,4500,Cash,None
T10423,22:22,Nestle Milkpak 1L,3,780,Card,L5886
T10423,22:22,Lipton Yellow Label 380g,1,680,Card,L5886
T10424,03:11,Nestle Milkpak 1L,6,1560,Cash,L9957
T10424,03:11,National Chilli Powder 200g,1,210,Cash,L9957
T10425,22:02,Surf Excel 1kg,2,920,Card,L6643
T10425,22:02,Ariel Detergent 2kg,1,950,Card,L6643
T10426,23:31,Dalda Cooking Oil 5L,1,2250,Cash,None
T10426,23:31,Lipton Yellow Label 380g,1,680,Cash,None
T10427,17:16,Dalda Cooking Oil 5L,1,2250,Cash,L1945
T10427,17:16,Lipton Yellow Label 380g,1,680,Cash,L1945
T10428,03:46,Nestle Milkpak 1L,4,1040,Cash,L3089
T10428,03:46,Surf Excel 1kg,2,920,Cash,L3089
T10429,20:52,Surf Excel 1kg,2,920,Cash,L2150
T10429,20:52,Ariel Detergent 2kg,1,950,Cash,L2150
T10430,06:55,Lux Soap 150g,2,260,Cash,L4459
T10430,06:55,Dalda Cooking Oil 5L,2,4500,Cash,L4459
T10430,06:55,Lipton Yellow Label 380g,2,1360,Cash,L4459
T10431,14:40,Dalda Cooking Oil 5L,1,2250,Card,L4384
T10431,14:40,Lipton Yellow Label 380g,2,1360,Card,L4384
T10431,14:40,Surf Excel 1kg,1,460,Card,L4384
T10432,10:42,Dalda Cooking Oil 5L,1,2250,Cash,L4851
T10432,10:42,Shan Biryani Masala 50g,2,180,Cash,L4851
T10433,08:26,Nestle Milkpak 1L,2,520,Cash,L5225
T10433,08:26,Coca Cola 1.5L,2,300,Cash,L5225
T10434,07:17,Surf Excel 1kg,1,460,Card,L7621
T10434,07:17,Ariel Detergent 2kg,1,950,Card,L7621
T10434,07:17,Lux Soap 150g,3,390,Card,L7621
T10435,18:13,Coca Cola 1.5L,1,150,Card,L3898
T10436,07:39,Dalda Cooking Oil 5L,2,4500,Cash,None
T10436,07:39,Lipton Yellow Label 380g,2,1360,Cash,None
T10437,01:39,Shan Biryani Masala 50g,1,90,Mobile Wallet,L7676
T10437,01:39,Ariel Detergent 2kg,2,1900,Mobile Wallet,L7676
T10437,01:39,Surf Excel 1kg,2,920,Mobile Wallet,L7676
T10438,18:01,Surf Excel 1kg,1,460,Mobile Wallet,L2133
T10438,18:01,Ariel Detergent 2kg,1,950,Mobile Wallet,L2133
T10439,19:49,Dalda Cooking Oil 5L,1,2250,Cash,L8280
T10439,19:49,Lipton Yellow Label 380g,2,1360,Cash,L8280
T10440,04:42,Nestle Milkpak 1L,4,1040,Card,None
T10440,04:42,Lipton Yellow Label 380g,2,1360,Card,None
T10441,14:45,Surf Excel 1kg,2,920,Mobile Wallet,L9972
T10441,14:45,Ariel Detergent 2kg,1,950,Mobile Wallet,L9972
T10441,14:45,Lux Soap 150g,2,260,Mobile Wallet,L9972
T10442,03:09,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8496
T10442,03:09,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L8496
T10443,00:19,Surf Excel 1kg,1,460,Mobile Wallet,L9840
T10443,00:19,Ariel Detergent 2kg,1,950,Mobile Wallet,L9840
T10444,13:36,Nestle Milkpak 1L,1,260,Mobile Wallet,L8584
T10444,13:36,Ariel Detergent 2kg,1,950,Mobile Wallet,L8584
T10445,23:02,Dalda Cooking Oil 5L,1,2250,Cash,L2133
T10445,23:02,Lipton Yellow Label 380g,2,1360,Cash,L2133
T10446,21:31,Surf Excel 1kg,2,920,Cash,L9115
T10446,21:31,Ariel Detergent 2kg,1,950,Cash,L9115
T10447,20:57,Lux Soap 150g,1,130,Card,L9499
T10448,10:21,Surf Excel 1kg,2,920,Cash,None
T10448,10:21,Ariel Detergent 2kg,1,950,Cash,None
T10449,21:28,Nestle Milkpak 1L,3,780,Cash,None
T10449,21:28,Shan Biryani Masala 50g,1,90,Cash,None
T10450,20:05,Nestle Milkpak 1L,2,520,Card,L4125
T10450,20:05,Shan Biryani Masala 50g,2,180,Card,L4125
T10451,11:17,Dalda Cooking Oil 5L,2,4500,Card,None
T10451,11:17,Lipton Yellow Label 380g,1,680,Card,None
T10452,08:13,Dalda Cooking Oil 5L,2,4500,Card,L1758
T10452,08:13,Lipton Yellow Label 380g,2,1360,Card,L1758
T10453,06:11,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10453,06:11,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10454,23:19,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L6021
T10454,23:19,Lipton Yellow Label 380g,1,680,Mobile Wallet,L6021
T10454,23:19,Ariel Detergent 2kg,1,950,Mobile Wallet,L6021
T10455,19:37,Dalda Cooking Oil 5L,2,4500,Card,L1171
T10455,19:37,Lipton Yellow Label 380g,1,680,Card,L1171
T10456,18:41,Dalda Cooking Oil 5L,2,4500,Card,None
T10456,18:41,Lipton Yellow Label 380g,2,1360,Card,None
T10457,15:32,Dalda Cooking Oil 5L,2,4500,Cash,None
T10457,15:32,Lipton Yellow Label 380g,2,1360,Cash,None
T10458,10:07,Nestle Milkpak 1L,4,1040,Mobile Wallet,None
T10458,10:07,National Chilli Powder 200g,1,210,Mobile Wallet,None
T10459,05:36,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L4459
T10459,05:36,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L4459
T10459,05:36,Lux Soap 150g,1,130,Mobile Wallet,L4459
T10460,15:29,Nestle Milkpak 1L,2,520,Mobile Wallet,L6446
T10460,15:29,Lux Soap 150g,1,130,Mobile Wallet,L6446
T10461,12:08,Nestle Milkpak 1L,1,260,Mobile Wallet,L4125
T10461,12:08,Olper's Cream 200ml,2,360,Mobile Wallet,L4125
T10461,12:08,Coca Cola 1.5L,2,300,Mobile Wallet,L4125
T10462,05:59,Nestle Milkpak 1L,6,1560,Mobile Wallet,None
T10462,05:59,Surf Excel 1kg,2,920,Mobile Wallet,None
T10463,00:26,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L4384
T10463,00:26,Lux Soap 150g,1,130,Mobile Wallet,L4384
T10463,00:26,Surf Excel 1kg,2,920,Mobile Wallet,L4384
T10464,22:36,Dalda Cooking Oil 5L,1,2250,Cash,None
T10464,22:36,Lipton Yellow Label 380g,1,680,Cash,None
T10465,03:28,Dalda Cooking Oil 5L,1,2250,Card,None
T10465,03:28,Lipton Yellow Label 380g,1,680,Card,None
T10466,12:03,Surf Excel 1kg,1,460,Mobile Wallet,L2458
T10466,12:03,Ariel Detergent 2kg,1,950,Mobile Wallet,L2458
T10467,01:09,Dalda Cooking Oil 5L,1,2250,Card,None
T10467,01:09,Lipton Yellow Label 380g,2,1360,Card,None
T10468,18:56,Dalda Cooking Oil 5L,2,4500,Card,L9262
T10468,18:56,Lipton Yellow Label 380g,2,1360,Card,L9262
T10469,05:54,Dalda Cooking Oil 5L,1,2250,Card,L9492
T10469,05:54,Lipton Yellow Label 380g,1,680,Card,L9492
T10470,18:50,Dalda Cooking Oil 5L,2,4500,Card,L2099
T10470,18:50,Lipton Yellow Label 380g,1,680,Card,L2099
T10470,18:50,Nestle Milkpak 1L,1,260,Card,L2099
T10471,02:52,Surf Excel 1kg,1,460,Card,None
T10471,02:52,Ariel Detergent 2kg,1,950,Card,None
T10472,01:34,Coca Cola 1.5L,2,300,Cash,L2099
T10472,01:34,Shan Biryani Masala 50g,2,180,Cash,L2099
T10473,11:52,Dalda Cooking Oil 5L,1,2250,Cash,L7676
T10473,11:52,Lipton Yellow Label 380g,1,680,Cash,L7676
T10474,12:48,Dalda Cooking Oil 5L,1,2250,Cash,L1758
T10474,12:48,Lipton Yellow Label 380g,1,680,Cash,L1758
T10475,03:15,Nestle Milkpak 1L,2,520,Mobile Wallet,L8584
T10475,03:15,Lipton Yellow Label 380g,1,680,Mobile Wallet,L8584
T10476,11:30,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L2822
T10476,11:30,Lipton Yellow Label 380g,1,680,Mobile Wallet,L2822
T10477,15:51,Dalda Cooking Oil 5L,2,4500,Card,None
T10477,15:51,Lipton Yellow Label 380g,2,1360,Card,None
T10478,14:46,Dalda Cooking Oil 5L,1,2250,Cash,L5192
T10478,14:46,Lipton Yellow Label 380g,2,1360,Cash,L5192
T10479,03:23,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10479,03:23,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10480,00:36,Lux Soap 150g,2,260,Card,L2099
T10480,00:36,Shan Biryani Masala 50g,2,180,Card,L2099
T10481,01:12,Nestle Milkpak 1L,6,1560,Mobile Wallet,None
T10481,01:12,Coca Cola 1.5L,2,300,Mobile Wallet,None
T10482,00:21,Nestle Milkpak 1L,5,1300,Card,L2150
T10482,00:21,Dalda Cooking Oil 5L,1,2250,Card,L2150
T10483,19:06,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L6643
T10483,19:06,Lipton Yellow Label 380g,1,680,Mobile Wallet,L6643
T10483,19:06,Olper's Cream 200ml,1,180,Mobile Wallet,L6643
T10484,00:09,Dalda Cooking Oil 5L,2,4500,Cash,L9105
T10484,00:09,Lipton Yellow Label 380g,2,1360,Cash,L9105
T10485,02:24,Surf Excel 1kg,2,920,Mobile Wallet,L7367
T10485,02:24,Ariel Detergent 2kg,1,950,Mobile Wallet,L7367
T10486,05:44,Dalda Cooking Oil 5L,1,2250,Card,None
T10486,05:44,Lipton Yellow Label 380g,2,1360,Card,None
T10486,05:44,Shan Biryani Masala 50g,1,90,Card,None
T10487,00:03,Surf Excel 1kg,1,460,Mobile Wallet,None
T10487,00:03,Ariel Detergent 2kg,1,950,Mobile Wallet,None
T10488,07:38,Surf Excel 1kg,1,460,Cash,L5339
T10488,07:38,Ariel Detergent 2kg,1,950,Cash,L5339
T10489,22:11,Surf Excel 1kg,1,460,Cash,None
T10489,22:11,Ariel Detergent 2kg,1,950,Cash,None
T10490,11:43,Nestle Milkpak 1L,1,260,Card,L1781
T10490,11:43,Olper's Cream 200ml,2,360,Card,L1781
T10491,05:23,Dalda Cooking Oil 5L,2,4500,Card,L9262
T10491,05:23,Lipton Yellow Label 380g,2,1360,Card,L9262
T10492,22:20,Lux Soap 150g,1,130,Cash,L7856
T10493,13:24,Dalda Cooking Oil 5L,2,4500,Cash,L4169
T10493,13:24,Lipton Yellow Label 380g,1,680,Cash,L4169
T10494,13:36,Lux Soap 150g,2,260,Card,None
T10494,13:36,Ariel Detergent 2kg,2,1900,Card,None
T10494,13:36,National Chilli Powder 200g,1,210,Card,None
T10495,03:04,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L9957
T10495,03:04,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L9957
T10496,16:46,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L2813
T10496,16:46,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L2813
T10496,16:46,Olper's Cream 200ml,1,180,Mobile Wallet,L2813
T10497,15:08,Nestle Milkpak 1L,2,520,Card,L1751
T10497,15:08,Dalda Cooking Oil 5L,2,4500,Card,L1751
T10497,15:08,Ariel Detergent 2kg,2,1900,Card,L1751
T10498,03:08,Dalda Cooking Oil 5L,1,2250,Cash,L6664
T10498,03:08,Lipton Yellow Label 380g,1,680,Cash,L6664
T10498,03:08,Lux Soap 150g,1,130,Cash,L6664
T10499,03:27,Nestle Milkpak 1L,3,780,Cash,L9957
T10499,03:27,Shan Biryani Masala 50g,1,90,Cash,L9957
T10500,13:08,Dalda Cooking Oil 5L,1,2250,Card,None
T10500,13:08,Lipton Yellow Label 380g,1,680,Card,None
T10501,08:34,Surf Excel 1kg,1,460,Cash,None
T10501,08:34,Ariel Detergent 2kg,1,950,Cash,None
T10502,17:44,Coca Cola 1.5L,1,150,Card,L2822
T10502,17:44,Lux Soap 150g,2,260,Card,L2822
T10502,17:44,Ariel Detergent 2kg,2,1900,Card,L2822
T10503,05:01,Nestle Milkpak 1L,2,520,Cash,L2150
T10503,05:01,Dalda Cooking Oil 5L,1,2250,Cash,L2150
T10504,18:57,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10504,18:57,Lipton Yellow Label 380g,1,680,Mobile Wallet,None
T10505,22:15,Surf Excel 1kg,2,920,Card,L6829
T10505,22:15,Ariel Detergent 2kg,1,950,Card,L6829
T10506,08:25,Nestle Milkpak 1L,6,1560,Cash,None
T10507,03:02,Dalda Cooking Oil 5L,1,2250,Card,L3396
T10507,03:02,Lipton Yellow Label 380g,2,1360,Card,L3396
T10507,03:02,Surf Excel 1kg,1,460,Card,L3396
T10508,01:37,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8167
T10508,01:37,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L8167
T10509,17:17,Surf Excel 1kg,1,460,Card,L4753
T10509,17:17,Ariel Detergent 2kg,1,950,Card,L4753
T10509,17:17,Lux Soap 150g,3,390,Card,L4753
T10510,23:46,Nestle Milkpak 1L,4,1040,Mobile Wallet,L2726
T10510,23:46,Ariel Detergent 2kg,1,950,Mobile Wallet,L2726
T10511,21:51,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L1934
T10511,21:51,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L1934
T10512,03:08,Surf Excel 1kg,2,920,Mobile Wallet,L8143
T10512,03:08,Ariel Detergent 2kg,1,950,Mobile Wallet,L8143
T10513,08:47,National Chilli Powder 200g,1,210,Mobile Wallet,L8762
T10513,08:47,Coca Cola 1.5L,1,150,Mobile Wallet,L8762
T10514,23:31,Surf Excel 1kg,2,920,Cash,None
T10514,23:31,Ariel Detergent 2kg,1,950,Cash,None
T10515,17:12,Dalda Cooking Oil 5L,1,2250,Card,L5339
T10515,17:12,Lipton Yellow Label 380g,2,1360,Card,L5339
T10516,04:10,Shan Biryani Masala 50g,2,180,Cash,L6488
T10516,04:10,Surf Excel 1kg,2,920,Cash,L6488
T10516,04:10,Ariel Detergent 2kg,2,1900,Cash,L6488
T10517,15:48,Dalda Cooking Oil 5L,2,4500,Cash,None
T10517,15:48,Lipton Yellow Label 380g,1,680,Cash,None
T10518,15:09,National Chilli Powder 200g,1,210,Card,None
T10519,11:27,Nestle Milkpak 1L,6,1560,Mobile Wallet,None
T10520,15:43,Dalda Cooking Oil 5L,2,4500,Card,L7313
T10520,15:43,Lipton Yellow Label 380g,2,1360,Card,L7313
T10521,17:39,Dalda Cooking Oil 5L,2,4500,Cash,None
T10521,17:39,Lipton Yellow Label 380g,1,680,Cash,None
T10522,10:59,Ariel Detergent 2kg,2,1900,Cash,None
T10522,10:59,Olper's Cream 200ml,2,360,Cash,None
T10522,10:59,Lux Soap 150g,2,260,Cash,None
T10523,06:14,Dalda Cooking Oil 5L,2,4500,Card,None
T10523,06:14,Lipton Yellow Label 380g,2,1360,Card,None
T10524,11:54,Dalda Cooking Oil 5L,2,4500,Cash,None
T10524,11:54,Lipton Yellow Label 380g,1,680,Cash,None
T10525,09:08,Dalda Cooking Oil 5L,1,2250,Card,L8688
T10525,09:08,Lipton Yellow Label 380g,1,680,Card,L8688
T10526,14:12,Surf Excel 1kg,2,920,Card,L4169
T10526,14:12,Ariel Detergent 2kg,1,950,Card,L4169
T10526,14:12,Lux Soap 150g,2,260,Card,L4169
T10527,10:28,Dalda Cooking Oil 5L,2,4500,Card,L8584
T10527,10:28,Lipton Yellow Label 380g,1,680,Card,L8584
T10528,18:13,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10528,18:13,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10529,18:55,Nestle Milkpak 1L,4,1040,Cash,L7322
T10529,18:55,National Chilli Powder 200g,1,210,Cash,L7322
T10530,19:24,Dalda Cooking Oil 5L,2,4500,Card,None
T10530,19:24,Lipton Yellow Label 380g,2,1360,Card,None
T10531,03:34,Surf Excel 1kg,1,460,Card,L2588
T10531,03:34,Ariel Detergent 2kg,1,950,Card,L2588
T10532,14:18,Nestle Milkpak 1L,2,520,Mobile Wallet,L1467
T10532,14:18,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L1467
T10533,20:05,Dalda Cooking Oil 5L,1,2250,Cash,L2723
T10533,20:05,Lipton Yellow Label 380g,2,1360,Cash,L2723
T10533,20:05,National Chilli Powder 200g,1,210,Cash,L2723
T10534,00:14,Surf Excel 1kg,1,460,Mobile Wallet,L2133
T10534,00:14,Ariel Detergent 2kg,1,950,Mobile Wallet,L2133
T10534,00:14,Lux Soap 150g,3,390,Mobile Wallet,L2133
T10535,04:49,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L2822
T10535,04:49,Lipton Yellow Label 380g,1,680,Mobile Wallet,L2822
T10536,16:41,Surf Excel 1kg,1,460,Cash,L6021
T10536,16:41,Ariel Detergent 2kg,1,950,Cash,L6021
T10537,06:46,Lipton Yellow Label 380g,2,1360,Card,L6643
T10537,06:46,Olper's Cream 200ml,2,360,Card,L6643
T10537,06:46,Surf Excel 1kg,1,460,Card,L6643
T10538,16:00,Coca Cola 1.5L,2,300,Cash,None
T10538,16:00,Lipton Yellow Label 380g,2,1360,Cash,None
T10539,00:41,Nestle Milkpak 1L,3,780,Mobile Wallet,L5225
T10539,00:41,Coca Cola 1.5L,2,300,Mobile Wallet,L5225
T10540,00:40,Dalda Cooking Oil 5L,2,4500,Card,None
T10540,00:40,Lipton Yellow Label 380g,1,680,Card,None
T10541,00:30,Dalda Cooking Oil 5L,1,2250,Cash,None
T10541,00:30,Lipton Yellow Label 380g,1,680,Cash,None
T10542,15:52,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10542,15:52,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10543,13:50,Nestle Milkpak 1L,4,1040,Card,None
T10543,13:50,Lux Soap 150g,2,260,Card,None
T10544,21:56,Nestle Milkpak 1L,2,520,Card,L2648
T10544,21:56,Ariel Detergent 2kg,1,950,Card,L2648
T10545,05:48,Nestle Milkpak 1L,5,1300,Mobile Wallet,L5710
T10545,05:48,Lipton Yellow Label 380g,1,680,Mobile Wallet,L5710
T10546,07:47,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L5225
T10546,07:47,Lipton Yellow Label 380g,1,680,Mobile Wallet,L5225
T10547,16:00,Nestle Milkpak 1L,2,520,Cash,L2099
T10548,19:27,Dalda Cooking Oil 5L,1,2250,Card,None
T10548,19:27,Lipton Yellow Label 380g,1,680,Card,None
T10549,05:18,Surf Excel 1kg,2,920,Cash,None
T10549,05:18,Ariel Detergent 2kg,1,950,Cash,None
T10550,10:24,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L4877
T10550,10:24,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L4877
T10551,15:30,National Chilli Powder 200g,2,420,Mobile Wallet,L4459
T10552,01:24,Nestle Milkpak 1L,5,1300,Mobile Wallet,None
T10552,01:24,Shan Biryani Masala 50g,1,90,Mobile Wallet,None
T10553,11:27,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,None
T10553,11:27,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10554,07:09,Dalda Cooking Oil 5L,2,4500,Cash,L7856
T10554,07:09,Lipton Yellow Label 380g,1,680,Cash,L7856
T10555,07:41,Dalda Cooking Oil 5L,2,4500,Card,None
T10555,07:41,Lipton Yellow Label 380g,2,1360,Card,None
T10556,02:05,Dalda Cooking Oil 5L,1,2250,Cash,L2458
T10556,02:05,Lipton Yellow Label 380g,1,680,Cash,L2458
T10557,13:23,Dalda Cooking Oil 5L,1,2250,Card,L2796
T10557,13:23,Lipton Yellow Label 380g,1,680,Card,L2796
T10558,20:04,Nestle Milkpak 1L,6,1560,Mobile Wallet,L6488
T10558,20:04,Lipton Yellow Label 380g,2,1360,Mobile Wallet,L6488
T10559,14:39,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L7829
T10559,14:39,Lipton Yellow Label 380g,1,680,Mobile Wallet,L7829
T10560,09:23,Nestle Milkpak 1L,2,520,Mobile Wallet,L7676
T10561,07:03,Nestle Milkpak 1L,2,520,Mobile Wallet,L8762
T10562,08:48,Surf Excel 1kg,1,460,Card,L4877
T10562,08:48,Ariel Detergent 2kg,1,950,Card,L4877
T10562,08:48,Lux Soap 150g,2,260,Card,L4877
T10563,13:10,Dalda Cooking Oil 5L,2,4500,Card,L7475
T10563,13:10,Lipton Yellow Label 380g,2,1360,Card,L7475
T10564,21:53,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,L8535
T10564,21:53,Lipton Yellow Label 380g,1,680,Mobile Wallet,L8535
T10565,17:18,Nestle Milkpak 1L,6,1560,Mobile Wallet,L5039
T10565,17:18,Dalda Cooking Oil 5L,2,4500,Mobile Wallet,L5039
T10566,23:44,Dalda Cooking Oil 5L,2,4500,Card,None
T10566,23:44,Lipton Yellow Label 380g,1,680,Card,None
T10567,14:58,Dalda Cooking Oil 5L,1,2250,Mobile Wallet,None
T10567,14:58,Lipton Yellow Label 380g,2,1360,Mobile Wallet,None
T10568,07:04,Surf Excel 1kg,2,920,Cash,None
T10568,07:04,Ariel Detergent 2kg,1,950,Cash,None
T10569,03:32,Dalda Cooking Oil 5L,2,4500,Cash,None
T10569,03:32,Lipton Yellow Label 380g,2,1360,Cash,None
T10570,12:29,Dalda Cooking Oil 5L,2,4500,Cash,L5339
T10570,12:29,Lipton Yellow Label 380g,1,680,Cash,L5339
T10570,12:29,Surf Excel 1kg,1,460,Cash,L5339
T10571,08:13,Surf Excel 1kg,1,460,Card,L2373
T10571,08:13,Ariel Detergent 2kg,1,950,Card,L2373
